Numero Ticket;Tipo de caso;Categoria;Tipo;Item;Resumen;Matri;Ubicacion;Numero Telefonico;Indicador Vip;Region;Service Desk;Modo de reporte;Estado;Fecha Creacion;Fecha Termino;Fecha Cierre;Prioridad;Grupos asignado;Grupo creador
WO0000004555628;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;APERTURAR;E16302;PLAZA SAN MARTIN - 191004;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-23;2022-10-23;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004555703;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODOROS;DESATORAR;S02891;ALFONSO UGARTE - 191089;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-24;2022-10-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004558216;R;MOBILIARIO;INST. SANITARIAS;BOMBAS DE AGUA;REVISAR;S02215;LAS LOMAS - 191055;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-29;2022-10-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004557272;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;REVISAR;S10547;PLAZA LIMA NORTE - 191058;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-24;2022-10-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004556653;R;MOBILIARIO;SERVICIOS HIGIENICOS;URINARIOS;REVISAR;U21904;SANTA ANITA - 191052;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-29;2022-10-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004555600;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODORO TANQUE DE AGUA;REVISAR;S02891;ALFONSO UGARTE - 191089;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-24;2022-10-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004558274;R;MOBILIARIO;INST. ELECTRICAS;TOMACORRIENTES;REVISAR;U14954;MERCADO DE PRODUCTORES - 191061;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-29;2022-10-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004556456;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;DUPLICADO DE LLAVE;U22060;CANTO GRANDE - 191096;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-29;2022-10-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004556381;R;MOBILIARIO;CERRAJERIA;CREDENZA CERRADURA;DUPLICADO DE LLAVE;U22060;CANTO GRANDE - 191096;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-29;2022-10-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004556863;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;APERTURAR;S10536;PLAZA CIVICA VENTANILLA - 192026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-25;2022-10-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004556276;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;APERTURAR;E19865;MESA REDONDA - 191069;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-25;2022-10-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004555654;R;MOBILIARIO;CERRAJERIA;PUERTA / MAMPARA  CERRADURA;APERTURAR;S02891;ALFONSO UGARTE - 191089;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-28;2022-10-28;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004558064;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;S28221;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-23;2022-10-30;2022-10-30;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004557084;R;MISCELANEO;INDECI;PRE VISE;PRE REGULATORIO;NULL;MEGA PLAZA - 191010;##;1;NULL;Zona Centro;Web HD;Terminado;2022-10-23;2022-12-03;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004554991;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;ANGELICA GAMARRA - 191057;##;1;Lim1Reg3;Zona Centro;NULL;Terminado;2022-10-23;2022-10-23;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004554990;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;MERCADO CENTRAL - 191002;##;1;Lim1Reg4;Zona Centro;NULL;Terminado;2022-10-23;2022-10-30;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004560728;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;NULL;MALL AVENTURA PLAZA SANTA ANITA - 191118;##;1;NULL;Zona Centro;Web HD;Rechazado;2022-10-24;2022-10-24;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004559166;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S24507;DIAGONAL - 285003;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-10-24;2022-10-25;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004560258;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E22025;CAYMA - 215002;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-24;2022-10-30;2022-10-30;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004560998;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S12864;EDUARDO DE HABICH - 191023;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-28;2022-10-28;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004558944;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;U21904;SANTA ANITA - 191052;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-31;2022-10-31;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004560772;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S37665;CANTO GRANDE - 191096;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-31;2022-10-31;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004560280;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;U20236;PISCO - 470000;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-29;2022-10-29;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004559047;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S13425;MARIANO MELGAR - 215014;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-10-24;2022-10-25;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004559041;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S24507;DIAGONAL - 285003;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-10-24;2022-10-25;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004559125;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;NULL;EL PINO - 191087;##;1;NULL;Zona Centro;Web HD;Rechazado;2022-10-24;2022-10-25;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004560379;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;U22741;GRAU (LIMA) - 191005;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-24;2022-10-24;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004559129;R;MOBILIARIO;INST. SANITARIAS;TUBERIA DE DESAGUE;REPARAR;S22360;LA FONTANA - 193054;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-31;2022-10-31;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004559655;R;MOBILIARIO;EDIFICIO;CORTINAS/PERSIANAS/ROLLERS;REPARAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-24;2022-10-31;2022-10-31;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004559327;R;MOBILIARIO;CAJAS DE SEGURIDAD;BOVEDA;REPARAR;U22410;ELIO - 191067;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-10-24;2022-10-30;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004559309;R;MOBILIARIO;DISP. DE SEGURIDAD;PANEL CONTRA INCENDIO;REPARAR;E87438;LA FONTANA - 193054;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-10-24;2022-11-21;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004560619;R;MOBILIARIO;MOBILIARIO;CREDENZA;REPARAR;E15051;PLAZA LIMA NORTE - 191058;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-24;2022-11-13;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004559887;R;MOBILIARIO;IMAGEN;TOTEM;REPARAR;S33385;EL CARMEN - 315001;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-24;2022-11-06;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004559317;R;MOBILIARIO;CAJAS DE SEGURIDAD;BOVEDA;REPARAR;U22410;ELIO - 191067;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-24;2022-11-19;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004561698;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;U21232;PLAZA LIMA NORTE - 191058;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-28;2022-10-28;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004561074;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;S16596;PLAZA CIVICA VENTANILLA - 192026;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-25;2022-10-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004560310;R;MOBILIARIO;MOBILIARIO;CAJONERA;REPARAR;S18798;LA MERCED (AREQUIPA) - 215003;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-24;2022-10-28;2022-10-28;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004561769;R;MOBILIARIO;IMAGEN;STICKER;REPONER;S34934;IMPERIAL - 255001;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-24;2022-11-08;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004561768;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;S34934;IMPERIAL - 255001;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-24;2022-11-08;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004560844;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;CAMBIAR;U17698;PARCONA - 380007;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-24;2022-12-16;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004559648;R;MOBILIARIO;LUMINARIAS;FOCO FLOURESCENTES;REVISAR;S49905;UMACOLLO - 215009;###;1;NULL;Zona Norte;Web HD;Terminado;2022-10-24;2022-11-02;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004561262;R;MOBILIARIO;EQUIPO;ASCENSOR DISCAPACITADO;REVISAR;NULL;NARANJAL - 191141;##;1;NULL;Zona Centro;Web HD;Terminado;2022-10-24;2022-11-26;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004561821;R;MOBILIARIO;SERVICIOS HIGIENICOS;INODORO TANQUE DE AGUA;REVISAR;NULL;PLAZA CIVICA VENTANILLA - 192026;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-25;2022-10-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004560504;R;MOBILIARIO;EQUIPO;ASCENSOR DISCAPACITADO;REVISAR;NULL;MOLICENTRO - 193004;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-30;2022-10-30;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004559069;R;MOBILIARIO;EDIFICIO;TECHO /BALDOSAS FILTRACION;CAMBIAR;NULL;PLAZA SAN MARTIN - 191004;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-28;2022-10-28;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004558859;R;MOBILIARIO;SERVICIOS HIGIENICOS;GRIFERIA;REVISAR;NULL;MALL AVENTURA PLAZA AREQUIPA - 215011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-24;2022-10-26;2022-10-26;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004558818;R;MOBILIARIO;LUMINARIAS;FOCO DICROICOS;CAMBIAR;E13416;PRIMAX MELGAREJO - 193084;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-30;2022-10-30;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004561690;R;MOBILIARIO;LUMINARIAS;FOCO DICROICOS;CAMBIAR;S18798;LA MERCED (AREQUIPA) - 215003;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-24;2022-10-28;2022-10-28;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004560165;R;MOBILIARIO;CERRAJERIA;CAJONERA  CERRADURA;REEMPLAZAR;S10532;PERU - 191056;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-24;2022-10-26;2022-10-26;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004561550;R;MOBILIARIO;ATM;CHAPA LONCHERA;APERTURAR;USRMCAJAUT;ICA - 380000;NULL;1;Prov2RegSurCh;Zona Centro;NULL;Rechazado;2022-10-24;2022-10-28;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK CAJEROS AUTOMATICOS
WO0000004560500;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;MESA REDONDA - 191069;##;1;Lim1Reg4;Zona Centro;NULL;Terminado;2022-10-24;2022-10-24;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004558463;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;ICA - 380000;##;1;Prov2RegSurCh;Zona Centro;NULL;Terminado;2022-10-24;2022-10-30;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004558648;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;NARANJAL - 191141;##;1;Lim1Reg5;Zona Centro;NULL;Terminado;2022-10-24;2022-10-25;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004558646;R;MOBILIARIO;DISPOSITIVOS DE SEGURIDAD ELECTRONICA;PANEL DE ALARMAS;REPARACION;C45801;NARANJAL - 191141;##;1;Lim1Reg5;Zona Centro;NULL;Terminado;2022-10-24;2022-10-25;;1;MANTENIMIENTO LIMA 1;CENTRASCAN
WO0000004564966;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;E17410;SAN ROMAN - 405003;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-25;2022-10-28;2022-10-28;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004563954;R;MOBILIARIO;EQUIPO;CONTADOR DE BILLETES;REPARAR;S43424;URB SAN FELIPE COMAS - 191053;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-25;2022-10-28;2022-10-28;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004563045;R;MOBILIARIO;EQUIPO;LAMPARA DE EMERGENCIA;REPARAR;S24310;TOTTUS GUIPOR - 191147;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-25;2022-10-28;2022-10-28;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004562950;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S28221;C.C. MULTIPLAZA - 191077;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-25;2022-10-26;2022-10-26;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004565534;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S49423;ANGELICA GAMARRA - 191057;###;1;NULL;Zona Centro;Web HD;Rechazado;2022-10-25;2022-10-28;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004564156;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S13832;CENTRO CIVICO - 191105;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-25;2022-11-02;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004563117;R;MOBILIARIO;EQUIPO;CONTADOR DE MONEDAS;REPARAR;S11166;LA RAMBLA BRASIL - 191166;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-25;2022-11-02;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004565312;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;S01752;LOS DAMASCOS - 193038;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-25;2022-10-26;2022-10-26;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004563602;R;MOBILIARIO;SERVICIOS HIGIENICOS;LAVATORIO;REPARAR;U22888;EL PROGRESO - 191037;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-25;2022-10-25;2022-10-25;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004563775;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA PULMON;REPARAR;S34934;IMPERIAL - 255001;###;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-25;2022-10-26;2022-10-26;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004565497;R;MOBILIARIO;MOBILIARIO;SEPARADORES;REPARAR;NULL;CANTO GRANDE - 191096;##;1;NULL;Zona Centro;Web HD;Cerrado;2022-10-25;2022-10-29;2022-10-29;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004565075;R;MOBILIARIO;EDIFICIO;CORTINAS/PERSIANAS/ROLLERS;REPARAR;NULL;REAL PLAZA CUSCO - 285011;##;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-25;2022-10-31;2022-10-31;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004563454;R;MOBILIARIO;MOBILIARIO;CREDENZA;REPARAR;S02475;BUSTAMANTE Y RIVERO - 215010;###;1;NULL;Zona Norte;Web HD;Rechazado;2022-10-25;2022-10-26;;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
WO0000004565268;R;MOBILIARIO;MOBILIARIO;SILLAS;REPARAR;S42413;PLAZA SAN MARTIN - 191004;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-25;2022-11-06;;3;MANTENIMIENTO LIMA 1;HELPDESK OPERADORES
WO0000004563557;R;MOBILIARIO;CAJAS DE SEGURIDAD;CAJA BUZON;REPARAR;U17428;EL CARMEN - 315001;###;1;NULL;Zona Centro;Web HD;Terminado;2022-10-25;2022-11-07;;3;MANTENIMIENTO PROV 2 - SUR CHICO;HELPDESK OPERADORES
WO0000004563370;R;MOBILIARIO;EQUIPO;EXTRACTOR DE AIRE;REPARAR;S02475;BUSTAMANTE Y RIVERO - 215010;###;1;NULL;Zona Norte;Web HD;Cerrado;2022-10-25;2022-10-26;2022-10-26;3;MANTENIMIENTO PROV 2 - SUR;HELPDESK OPERADORES
