Numero Ticket|Tipo de caso|Categoria|Tipo|Item|Resumen|Matri|Ubicacion|Numero Telefonico|Indicador Vip|Region|Service Desk|Modo de reporte|Estado|Fecha Creacion|Fecha Termino|Fecha Cierre|Prioridad|Grupos asignado|Grupo creador
WO0000005678258||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|REEMPLAZAR|S97097|LA NEGRITA - 215004|##|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-08|16/10/2023|19/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005678208||MOBILIARIO|LUMINARIAS|REFLECTOR / LAMPARAS|CAMBIAR|S48771|LARAPA - 285005|###|1|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-10-08|9/10/2023|12/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005679538||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|REEMPLAZAR|S53391|SAN JUAN DE LURIGANCHO - 191017|(###)|1|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-10-08|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005679555||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS|CAMBIAR|S53391|SAN JUAN DE LURIGANCHO - 191017|(###)|1|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-10-08|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005679997||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|E18803|ANTUNEZ DE MAYOLO - 191028|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005679524||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S09448|INDEPENDENCIA (LIMA) - 191142|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005678555||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|U22888|C.B. FIORI - 191088|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|8/10/2023|11/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005678553||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|U22888|C.B. FIORI - 191088|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|8/10/2023|11/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005677973||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S01649|EDUARDO DE HABICH - 191023|###|1|NULL|Zona Centro|Web HD|Cerrado|2023-10-08|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005680326||MOBILIARIO|LUMINARIAS|FOCO DICROICOS|CAMBIAR|U21440|COLONIAL - 192035|###|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-08|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005678565||MOBILIARIO|LUMINARIAS|FOCO DICROICOS|CAMBIAR|U22888|C.B. FIORI - 191088|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|8/10/2023|11/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005680317||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS|CAMBIAR|E18803|ANTUNEZ DE MAYOLO - 191028|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005679944||MOBILIARIO|IMAGEN|STICKER|REPONER|S11141|NARANJAL - 191141|###|1|Lim1Reg5|Zona Centro|Web HD|Cerrado|2023-10-08|14/10/2023|17/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005676799||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S10901|MALL AVENTURA PLAZA SANTA ANITA - 191118|###|1|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-10-08|26/10/2023|29/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005676798||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S10901|MERCADO CENTRAL - 191002|###|1|Lim1Reg4|Zona Sur|Web HD|Cerrado|2023-10-08|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005677944||MOBILIARIO|SERVICIOS HIGIENICOS|INODOROS|REVISAR|U19219|LA RAMBLA BRASIL - 191166|###|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-08|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005680351||MOBILIARIO|INSTALACIONES ELECTRICAS|TOMACORRIENTES|REVISAR|U23615|CONSTRUCTORES - 193005|###|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-08|14/10/2023|17/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005680319||MOBILIARIO|INSTALACIONES ELECTRICAS|TABLERO ELECTRICO|REVISAR|S39975|EL SOL - 191082|###|1|NULL|Zona Centro|Web HD|Cerrado|2023-10-08|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005678576||MOBILIARIO|INSTALACIONES ELECTRICAS|CABLEADO|REVISAR|S09448|INDEPENDENCIA (LIMA) - 191142|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|22/10/2023|25/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005679502||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|APERTURAR|S50283|PLAZA UNION - 191062|###|1|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-10-08|11/10/2023|14/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005679292||MOBILIARIO|CERRAJERIA|LONCHERA CERRADURA|DUPLICADO DE LLAVE|S50283|PLAZA UNION - 191062|###|1|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-10-08|11/10/2023|14/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005680627||MOBILIARIO|CERRAJERIA|CREDENZA CERRADURA|REEMPLAZAR|S09528|URB SAN FELIPE COMAS - 191053|###|1|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-10-08|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005679294||MOBILIARIO|LIMPIEZA|OFICINA|FUMIGAR|S91411|C.B. FIORI - 191088|(###)|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-08|16/10/2023|19/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005684364||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S73093|CUSCO - 285000|(###)|1|NULL|Zona Norte|Web HD|Cerrado|2023-10-09|21/10/2023|24/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005683889||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S72722|DIAGONAL - 285003|(###)|1|NULL|Zona Norte|Web HD|Cerrado|2023-10-09|23/10/2023|26/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005684352||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S17370|BELAUNDE - 191018|###|1|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682765||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S50283|PLAZA UNION - 191062|###|1|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682753||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S02370|ZARATE - 191097|###|1|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|14/10/2023|17/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682772||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S02475|MALL AVENTURA PLAZA AREQUIPA - 215011|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|23/10/2023|26/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682770||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S02475|MALL AVENTURA PLAZA AREQUIPA - 215011|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|23/10/2023|26/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682769||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S02475|MALL AVENTURA PLAZA AREQUIPA - 215011|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|20/10/2023|23/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682763||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S02475|MALL AVENTURA PLAZA AREQUIPA - 215011|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|23/10/2023|26/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682714||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S02475|MALL AVENTURA PLAZA AREQUIPA - 215011|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|23/10/2023|26/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682299||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|E22025|MARIANO MELGAR - 215014|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|19/10/2023|22/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682265||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|E22025|MARIANO MELGAR - 215014|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|19/10/2023|22/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682771||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|U21212|ALTO DE LA ALIANZA - 540004|###|1|Prov1RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|20/10/2023|23/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005683891||MOBILIARIO|EQUIPO|CONTADOR DE BILLETES|REPARAR|S17370|BELAUNDE - 191018|###|1|Lim1Reg2|Zona Centro|Web HD|Rechazado|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683122||MOBILIARIO|EQUIPO|CONTADOR DE MONEDAS|REPARAR|S44922|MALL AVENTURA PLAZA SANTA ANITA - 191118|###|1|Lim3Reg2|Zona Sur|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681897||MOBILIARIO|EQUIPO|CONTADOR DE MONEDAS|REPARAR|S17408|IZAGUIRRE - 191154|###|1|Lim1Reg1|Zona Centro|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681804||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S23873|MUSA - 193050|###|1|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-10-09|20/10/2023|23/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682768||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S91411|NAYLAMP - 191143|(###)|1|Lim1Reg4|Zona Centro|Web HD|Terminado|2023-10-09|28/10/2023|28/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683169||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S28191|PUENTE PIEDRA - 191035|###|1|Lim1Reg2|Zona Centro|Web HD|Rechazado|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005684362||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S97097|TACNA - 540000|##|1|Prov2RegSur1|Zona Norte|Web HD|Rechazado|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005684360||MOBILIARIO|EQUIPO|AIRE ACONDICIONADO|REPARAR|S97097|TACNA - 540000|##|1|Prov2RegSur1|Zona Norte|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682272||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|CONTACTO MAGNETICO|REPARAR|T03200|VITARTE - 191043|##|1|Lim3Reg2|Zona Sur|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683873||MOBILIARIO|MOBILIARIO|MESAS|REPARAR|S91411|COLLIQUE - 191065|(###)|1|NULL|Zona Centro|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683866||MOBILIARIO|EDIFICIO|ALFOMBRAS|REPARAR|S91411|COLLIQUE - 191065|(###)|1|NULL|Zona Centro|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005681843||MOBILIARIO|MOBILIARIO|SILLAS|REPARAR|S23942|ARGENTINA - 191014|###|1|Lim1Reg1|Zona Sur|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683533||MOBILIARIO|EDIFICIO|PUERTA/MAMPARA BRAZO HIDRAULICO|REPARAR|S23527|EL PEDREGAL - 251000|###|1|NULL|Zona Norte|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682233||MOBILIARIO|EDIFICIO|VIDRIO|REPARAR|S50282|PROCERES - 191120|###|1|Lim1Reg4|Zona Centro|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683150||MOBILIARIO|EQUIPO|EXTRACTOR DE AIRE|REPARAR|S15230|TACNA - 540000|###|1|Prov2RegSur1|Zona Norte|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005683105||MOBILIARIO|EQUIPO|DETECTOR DE BILLETES|REPARAR|U21440|COLONIAL - 192035|###|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-09|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681842||MOBILIARIO|MOBILIARIO|CAJONERA|REPARAR|S32439|AREQUIPA - 215000|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005683163||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|PANEL CONTRA INCENDIO|REPARAR|T03200|LA RAMBLA BRASIL - 191166|##|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-09|16/10/2023|19/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683155||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE PARED|REPARAR|T03200|ALFONSO UGARTE - 191089|##|1|Lim3Reg3|Zona Sur|Web HD|Cerrado|2023-10-09|10/10/2023|13/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683131||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|PULSADOR DE ASALTO|REPARAR|T03200|ALFONSO UGARTE - 191089|##|1|Lim3Reg3|Zona Sur|Web HD|Cerrado|2023-10-09|9/10/2023|12/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005684315||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|PANEL DE ALARMAS|REPARAR|T03200|VILLA SOL - 191059|##|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683528||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|SENSOR DE MAMPARA|REPARAR|T03200|CHIMPU OCLLO - 191113|##|1|NULL|Zona Centro|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681836||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|CONTACTO MAGNETICO|REPARAR|T03200|EL AGUSTINO - 191041|##|1|NULL|Zona Centro|Web HD|Cerrado|2023-10-09|9/10/2023|12/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683170||MOBILIARIO|DISPOSITIVO DE SEGURIDAD ELECTRONICA|LLAVE SHUNT|REPARAR|T03200|VENEZUELA - 191026|##|1|Lim3Reg3|Zona Sur|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682710||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA BUZON|REPARAR|U23420|METRO AV. WIESSE - 191106|###|1|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|11/10/2023|14/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681866||MOBILIARIO|INSTALACIONES ELECTRICAS|TUBERIA DE AGUA|REPARAR|S23942|ARGENTINA - 191014|###|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683139||MOBILIARIO|INSTALACIONES ELECTRICAS|TUBERIA DE AGUA|REPARAR|E19405|PRO - 191029|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683865||MOBILIARIO|IMAGEN|PORTA AFICHES|REPARAR|S91411|COLLIQUE - 191065|(###)|1|NULL|Zona Centro|Web HD|Cerrado|2023-10-09|20/10/2023|23/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683145||MOBILIARIO|SERVICIOS HIGIENICOS|LAVATORIO|REPARAR|S91411|COLLIQUE - 191065|(###)|1|NULL|Zona Centro|Web HD|Cerrado|2023-10-09|9/10/2023|12/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683171||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|APERTURAR|S28191|PUENTE PIEDRA - 191035|###|1|Lim1Reg2|Zona Centro|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005682248||MOBILIARIO|MOBILIARIO|TV|REEMPLAZAR|S50387|PISCO - 470000|###|1|Prov2RegSurCh|Zona Sur|Web HD|En curso|2023-10-09|||2|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005683523||MOBILIARIO|CAJAS DE SEGURIDAD|CAJA PULMON|APERTURAR|E18302|ANDAHUAYLAS - 205000|###|1|Prov2RegSur2|Zona Norte|Web HD|Terminado|2023-10-09|28/10/2023|28/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005681585||MOBILIARIO|MOBILIARIO|ESCRITORIO|REPARAR|U22288|PLAZA LIMA NORTE - 191058|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-09|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682219||MOBILIARIO|MOBILIARIO|BUTACA|REPARAR|S63225|METRO AV. WIESSE - 191106|(###)|1|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005684326||MOBILIARIO|EDIFICIO|ESCALERA CINTA ANTIDESLIZANTE|REPONER|S15208|NICOLAS AYLLON - 191027|###|1|Lim3Reg2|Zona Centro|Web HD|Rechazado|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005681871||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|U23144|ROSA TORO - 193022|###|1|Lim1Reg5|Zona Centro|Web HD|Rechazado|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683552||MOBILIARIO|IMAGEN|STICKER|REPONER|S45039|IMPERIAL - 255001|###|1|Prov2RegSurCh|Zona Sur|Web HD|Rechazado|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR CHICO|
WO0000005684324||MOBILIARIO|IMAGEN|SEÑALETICA INTERNA|REPONER|S70052|LOS DAMASCOS - 193038|(###)|1|Lim2Reg4|Zona Sur|Web HD|Rechazado|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683878||MOBILIARIO|INSTALACIONES ELECTRICAS|BOMBAS DE AGUA|REVISAR|S91411|COLLIQUE - 191065|(###)|1|NULL|Zona Centro|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005683108||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S67731|PLAZA LIMA NORTE - 191058|(###)|1|Lim1Reg3|Zona Centro|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO LIMA 1|
WO0000005681830||MOBILIARIO|INSTALACIONES ELECTRICAS|BOMBAS DE AGUA|REVISAR|E22044|ILO - 385000|###|1|Prov2RegSur1|Zona Norte|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005683537||MOBILIARIO|SERVICIOS HIGIENICOS|INODORO FLUXOMETRO|REVISAR|S15230|TACNA - 540000|###|1|Prov2RegSur1|Zona Norte|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005683579||MOBILIARIO|SERVICIOS HIGIENICOS|GRIFERIA|REVISAR|S40821|QUILLABAMBA - 505000|###|1|Prov2RegSur2|Zona Norte|Web HD|En curso|2023-10-09|||3|MANTENIMIENTO PROV 2 - SUR|
WO0000005681868||MOBILIARIO|INSTALACIONES ELECTRICAS|CORTE DE ENERGIA|REVISAR|S02481|UMACOLLO - 215009|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|17/10/2023|20/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682709||MOBILIARIO|INSTALACIONES ELECTRICAS|CABLEADO|ORDENAR|E22025|MARIANO MELGAR - 215014|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|15/10/2023|18/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682780||MOBILIARIO|INSTALACIONES ELECTRICAS|CABLEADO|ORDENAR|S02475|MALL AVENTURA PLAZA AREQUIPA - 215011|###|1|Prov2RegSur1|Zona Norte|Web HD|Cerrado|2023-10-09|14/10/2023|17/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005683123||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S08154|URUBAMBA - 285009|###|1|Prov2RegSur2|Zona Norte|Web HD|Cerrado|2023-10-09|22/10/2023|25/10/2023|3|MANTENIMIENTO PROV 2 - SUR|
WO0000005682226||MOBILIARIO|CERRAJERIA|CAJONERA CERRADURA|REEMPLAZAR|T00334|LA FONTANA - 193054|##|1|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-10-09|9/10/2023|12/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682231||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|T00334|MOLICENTRO - 193004|##|1|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-10-09|9/10/2023|12/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683114||MOBILIARIO|SERVICIOS HIGIENICOS|INODORO TANQUE DE AGUA|REVISAR|S67731|PLAZA LIMA NORTE - 191058|(###)|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-09|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683860||MOBILIARIO|CERRAJERIA|PUERTA / MAMPARA CERRADURA|APERTURAR|S82192|TUPAC AMARU - 191038|(###)|1|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683161||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S53174|MESA REDONDA - 191069|(###)|1|Lim1Reg4|Zona Sur|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682217||MOBILIARIO|LUMINARIAS|REFLECTOR / LAMPARAS|CAMBIAR|S54961|EL PROGRESO - 191037|(###)|1|NULL|Zona Centro|Web HD|Cerrado|2023-10-09|9/10/2023|12/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681855||MOBILIARIO|EDIFICIO|TECHO /BALDOSAS|CAMBIAR|S66286|ROSA TORO - 193022|(###)|1|Lim1Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|14/10/2023|17/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681846||MOBILIARIO|LUMINARIAS|FOCO AHORRADOR|CAMBIAR|S66286|ROSA TORO - 193022|(###)|1|Lim1Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|14/10/2023|17/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683138||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S24310|TOTTUS GUIPOR - 191147|###|1|Lim1Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|12/10/2023|15/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682742||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S02370|ZARATE - 191097|###|1|Lim3Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682201||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S50282|PROCERES - 191120|###|1|Lim1Reg4|Zona Centro|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682712||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S16213|RAUL FERRERO - 193012|###|1|Lim2Reg4|Zona Sur|Web HD|Cerrado|2023-10-09|14/10/2023|17/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681874||MOBILIARIO|LUMINARIAS|FOCO FLOURESCENTES|CAMBIAR|S23942|ARGENTINA - 191014|###|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-09|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005682747||MOBILIARIO|LUMINARIAS|FOCO DICROICOS|CAMBIAR|U19219|LA RAMBLA BRASIL - 191166|###|1|Lim1Reg1|Zona Sur|Web HD|Cerrado|2023-10-09|15/10/2023|18/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683898||MOBILIARIO|LUMINARIAS|REFLECTOR / LAMPARAS|CAMBIAR|S10536|PLAZA CIVICA VENTANILLA - 192026|###|1|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-10-09|16/10/2023|19/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005683897||MOBILIARIO|LUMINARIAS|FOCO DICROICOS|CAMBIAR|S10536|PLAZA CIVICA VENTANILLA - 192026|###|1|Lim1Reg2|Zona Centro|Web HD|Cerrado|2023-10-09|16/10/2023|19/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005681873||MOBILIARIO|IMAGEN|STICKER|REPONER|S24310|TOTTUS GUIPOR - 191147|###|1|Lim1Reg5|Zona Centro|Web HD|Cerrado|2023-10-09|13/10/2023|16/10/2023|3|MANTENIMIENTO LIMA 1|
WO0000005684346||MOBILIARIO|IMAGEN|IMANTADO|CONFECCIONAR|S02143|PLAZA LIMA NORTE - 191058|###|1|Lim1Reg3|Zona Centro|Web HD|Cerrado|2023-10-09|16/10/2023|19/10/2023|3|MANTENIMIENTO LIMA 1|
